-0.706527612836521,-0.143219017100355,-0.135305860794234,-0.35162563674672,-0.275628262621731,-0.200146008258174,-0.359456471302345,-0.725280349427035,-0.465494219879825,-0.792566771459856,-0.399664226280064,-0.0158880678227938,-0.584639461162255,-0.699998681385031,-0.519148328614909,-0.177545369748517,0.326315850612493,-0.317491223534747,-0.00954921560281358,0.479561622353365,-0.625521534452814,-0.00437588691364016,-0.169733710529148,-0.276391404512812,-0.343565133763747,-0.205338214950608,-0.350423938578564,-0.76069992400805,-0.00926638078122741,-0.271834644443464,-0.00180999789901398,-0.478088887396897,0.211139589242211,-0.0472232447699172,-0.392619841100716,-0.340029121742452,-0.394390288340878,0.13690250184502,-0.122709956028045,-0.684381917596431,0.4889622972098,0.174544298946384,-0.437009903824627,0.187809544444929,-0.581586786744188,-0.459257629221013,-0.690124313864528,-0.0566265090477773,0.373785079152046,-0.187860983943353,-0.0311665551641416,-0.448722941744528,0.0848085754024021,-0.405266314526394,0.292470315244871,-0.338514017837976,-0.319692779108945,-0.756987901476147,0.0948481464999423,-0.115033524886927,-0.252163915270565,0.0695190876148846,-0.250430566009762,-0.0279816158276445,-0.656234044523536,-0.790021391707925,-0.3992469693776,-0.379928294433373,-0.59981485891471,-0.747946980130785,0.273232135824744,-0.789264173279986,-0.410412812343849,-0.163054638718731,0.0253473763880935,-0.341862373718064,0.0263519914541276,-0.0461194242979711,0.0317700835961712,0.172041134964188,-0.33662794515161,-0.0562179154598848,-0.0579869494779491,0.643717599331274,-0.0801676370384849,-0.698263235666344,-0.0446562456875786,-0.705952465233824,0.240730611338625,-0.16047000852662,-0.448669778896465,-0.150467745716577,-0.614253330867949,-0.317502894769742,-0.140006379458385,-0.0494488244138475,-0.680223763078444,-0.563173174194828,0.590503707071861,0.0935501817382748,0.0107101505759381,-0.0775622064653003,-0.348555995095544,-0.465318111780418,-0.0226690126417887,0.564653587637481,-0.593412619912896,0.312897638438694,-0.780903543426124,-0.0990571622259082,-0.373764221355974,-0.356908702121194,0.326790872651504,0.0364614115526833,-0.140430626711461,-0.0564128694503767,-0.791940416977277,0.783328837187404,-0.470763062787338,-0.00960715497820996,-0.367552285711539,0.710221027633168,-0.687710371439933,0.316627968444222,-0.0188197321524153,-0.31815435366866,-0.528515679484135,-0.192213405937204,0.641874836347163,-0.000269185581156017,-0.78086796570836,-0.32909895963337,-0.151079975256448,-0.472236413502316,-0.131976230551373,-0.22460289006568,-0.0715937392532027,-0.0369943398897655,-0.702157281853443,-0.0564653364523065,0.551933879187352,-0.433291290762798,-0.24764997535526,-0.357095334095942,-0.718896251088929,-0.373036590580299,-0.197350314544114,-0.488349672316868,-0.133127167187823,-0.477338453128195,-0.742038469954839,0.48920326286428,-0.207935966926112,-0.176646622280265,0.391043653554469,0.114376352532979,0.143712918073888,0.329801829021147,0.650827051236116,-0.160969464809209,0.00201809700789529,-0.0309292646355679,-0.0705853391369567,0.190737294821592,0.019979537154978,-0.430386672385197,0.0439808019047407,-0.426012807309604,-0.607775600680274,0.603812828747251,-0.682236660045009,0.2694538964509,-0.215393292404521,-0.235473419123497,-0.735555064185393,-0.0237995462558595,-0.353997342050131,-0.488811907808634,-0.411616601453274,-0.149652382166466,0.184640151136482,-0.659623972923854,-0.665295174023938,-0.743105513949891,-0.0324844133639408,0.130893655281479,-0.611753063533979,-0.0234461549762991,-0.225216123529228,0.37398820916161,-0.0965724377591691,0.213359085809149,-0.260375434195167,-0.0395973996836049,0.330199694784764,0.0871175704795299,-0.620832481956785,-0.508216597881526,-0.469297060677895,-0.594064248953992,-0.182305706175882,-0.0567366642796726,-0.214010528890973,-0.279443303546079,0.0162762539491277,-0.43429401642045,0.036777469797408,0.0340690828319701,-0.258180576111729,0.00351200525672929,-0.549579492709049,-0.75439551845488,-0.488528101621851,0.694689433412342,-0.25579232067598,0.125945094666067,-0.397957701504663,-0.534362008006912,-0.0641125673758963,-0.113799823272525,0.67146139724173,-0.353732041127302,-0.561819566041888,-0.304568428153269,-0.326287874054434,-0.36896203276801,-0.62476086407546,-0.14009714704532,-0.0768772514105192,-0.105919417464109,0.799957298641853,0.56860570316555,0.465413266481122,-0.181491176615516,-0.693721042595452,-0.130588961866171,0.21904792889133,-0.175028673226674,-0.245235384419944,-0.544400005906834,-0.0623096839015205,0.552837010468036,-0.331356755887657,-0.556048578113605,-0.257146654194464,-0.164723561879275,-0.355526550343968,-0.236164401743252,0.740352015238338,-0.746847692738106,-0.271442767250087,-0.037084572286121,0.319965478958397,-0.245766897863071,-0.527841545167982,0.232745284940884,0.00881314533527677,-0.460777981695516,-0.508685875147073,0.080977167450948,0.253716134232398,-0.790898827479274,0.00950482576685052,0.563138701138785,-0.730351360579083,-0.770639574917886,-0.215529851839999,-0.386056316789006,-0.566376956224099,-0.0150058633959956,-0.0872532190162216,-0.753833294982667,-0.798438407786992,-0.142879730603175,0.276594241820455,-0.663178541715957,-0.442485912122896,-0.205615253386222,0.595780452408095,-0.545704306078231,-0.142279233145252,-0.450096767415574,-0.0831256388480004,-0.204713101646935,-0.0154485185958216,0.00902851219639489,-0.47494646672981,0.608967427128084,-0.194305455436584,0.0794980148054293,-0.631506423404638,-0.567618371756428,-0.0889731555490882,-0.657942061997057,-0.502409135197278,0.757072647501828,-0.288430881449405,0.0374528971749595,0.25625610716125,-0.613652390007781,-0.576239860807617,-0.050549789215546,-0.00201254291032527,-0.0779988904890537,-0.202115729723349,-0.0447836291222176,-0.448101352000273,-0.794559528271453,-0.0122744615470051,-0.586872659515773,-0.596539082086356,0.0313589935561517,0.252259160991008,-0.293021837182862,-0.359594015364566,-0.633205530864123,-0.19920650368621,-0.380815330101984,-0.191483387488197,-0.038700872488116,-0.0292563257201605,-0.576167724637387,-0.107898524164954,0.742867268714015,-0.36390027008762,0.140230713186005,-0.776195762024386,-0.175331693666095,-0.283149909296744,0.419277034162437,-0.211980219794336,-0.144694490540565,0.0396614704746197,-0.769491770249183,-0.0717204538469535,0.550233028694438,-0.193253122895419,-0.334953586583973,-0.160215802835873,-0.034033096345899,-0.493351193872544,-0.752786238493611,-0.28482340859712,-0.0802167510994505,-0.131858995003405,-0.661985599416747,0.0654787933681538,-0.61484868574614,-0.0573252134878746,-0.123776597946532,-0.106474777361227,-0.304007348775887,-0.777887176004782,0.389618311833501,-0.540676048753508,0.0482997595795633,-0.38429006538262,0.745284764787937,0.418245068046368,0.287491038418263,-0.66055082217623,0.147734167220723,-0.67486330367766,0.73136818566797,0.0526980714757029,-0.315197747870864,-0.498302573522026,-0.149236989042575,-0.147939839313377,-0.093389689622484,0.0807708126168751,-0.17222016033147,-0.51967634637029,-0.558473262532518,-0.384527274096258,-0.60065962424154,0.546287444990622,-0.189179156871158,-0.732347825524785,-0.479669318606612,-0.265075421173721,-0.352617760603462,-0.673087036500935,-0.00176055930459118,-0.2115365614726,0.584576916022094,-0.072964838156475,-0.0359329265323527,0.295945089368301,-0.3891524482134,-0.762599307197132,-0.0154877617518083,-0.480169133113254,-0.19817752106275,0.537824388540615,-0.426946629376855,-0.365496664475845,-0.048092516737356,-0.404943973401065,-0.464408896479003,-0.0773591281713279,-0.0701461792527949,-0.538454743983765,-0.535356113968618,-0.361068583892006,-0.374038558091135,0.124930018030933,-0.476940432737279,-0.281339944948292,-0.286537101093387,0.688978777524115,-0.281210226091581,0.00842981245969282,0.762573154760205,-0.00567941416035123,0.366986441765811,-0.741563984886565,-0.167799748368105,-0.317929007678807,-0.103377395610909,-0.607811599392665,-0.530770037986094,-0.0225191586110897,-0.721744996645001,-0.61368544136394,-0.789777489155072,-0.109949713688194,0.243828108861119,-0.27462352432286,0.262099160054239,-0.162406690121592,-0.375995542416488,-0.325425770805872,0.085288998915958,-0.140984275667968,-0.575638927226472,-0.0705045485464113,0.199041385196072,-0.0637539809603566,-0.0642078604999664,0.107090169854029,-0.10503120612143,-0.591490677538135,-0.20178541073312,-0.343986854634667,-0.787018906974899,-0.21088584650853,-0.181633352620801,-0.0797972178500937,-0.631619893719132,0.281572636164527,-0.633510791785506,-0.449331234459797,-0.0211163038839408,-0.0323146291755316,-0.152628006731281,-0.0164221843465465,-0.364521546966704,-0.414693983649679,-0.176764683577437,-0.248354852575533,-0.0528440147039586,0.036108814738611,-0.0602270411021228,-0.0164333957218213,-0.382126051909317,0.349761991889074,-0.756705668058822,-0.241601145108153,-0.381276091099174,-0.710380719176255,-0.256485894811408,0.0593306343304018,-0.1996239925517,-0.0860521990104558,-0.160220400162882,0.0929074430995757,-0.425500063040533,0.717013981196552,-0.426459632012195,0.787588472292051,-0.0362115091507687,-0.355726807698423,-0.0707519109994923,-0.712982757377854,-0.0982240745910899,-0.322746539192802,-0.0716624210761681,-0.529417021287658,0.144534436144647,0.0168009617444606,-0.469016816368956,-0.116851074210547,-0.592969204577975,-0.434336943077928,-0.6094701987779,0.3446124367112,0.0824549471957028,-0.00272850850542516,-0.0618426726394193,-0.303399054367831,-0.125441511589151,-0.581454399687424,-0.648841438884308,-0.518563064721413,-0.665071200305585,0.325068457726298,-0.472190471725288,-0.319356907097698,-0.706883814890427,-0.127751162646521,-0.629183430685352,-0.686368030318433,0.508961191464404,-0.178580302162577,0.112915950855627,-0.0488550641752031,-0.638207135659886,-0.370267640696305,-0.278055187468697,-0.741884217964205,-0.740956256721515,-0.185717133465134,-0.508617264279967,-0.401185003370759,-0.0627037718960413,-0.0543922377350102,-0.367048422745196,0.385238918479101,-0.660696817816961,-0.109497183645078,-0.757370597987352,-0.718984016435448,0.00989146720158979,-0.654429320006764,-0.0178101423393759,-0.494990840019817,-0.0340709900509298,0.660352113702075,-0.148054607096405,0.72481427839429,-0.443191297027961,-0.0506957105124369,-0.0591707341011944,-0.768500885196572,0.0570376560144904,-0.417687154094088,-0.146537177244025,-0.224861906183832,0.297505903593585,-0.0071033267832126,0.607794192594833,-0.515232628251522,-0.162834724575763,0.415498862135052,0.198056621854827,-0.552827576508325,-0.000870059155076486,-0.347342269400405,0.0185357432692896,-0.30134075844538,0.341424759480221,-0.0401524312727722,0.0559288044940077,0.0705705824859111,-0.394292819657745,-0.251434557283147,-0.556167724449405,-0.0501589616493315,-0.236948255837363,-0.0321983872432974,0.597285405488165,0.105174297561544,-0.0604922509991681,0.118736950722607,-0.186187919252494,-0.598066383809244,-0.0819358091253744,-0.301617053606676,-0.448302186599201,-0.605581520270047,-0.647850278304142,-0.0224124372592674,-0.424939388164994,0.279895041226831,0.393466946005589,-0.00206525782174968,-0.518711227283828,-0.266257264710773,0.0927811316011796,-0.0303360167035328,-0.169645956122842,-0.0429412034947064,-0.761164363919377,-0.082871156222609,-0.51024623146912,-0.0736366077837308,-0.492130120912909,0.147000972011144,-0.383977366866516,0.486902507638474,0.374206321790934,-0.651674015330584,0.483288216976076,-0.697141079279182,-0.683743536718473,0.161191210586867,-0.646524926693946,-0.772176174085544,-0.149945938303169,0.176102708271045,-0.0744633540754677,-0.28916987729245,-0.0631898573905743,-0.299935475326533,-0.345272387890875,-0.19954404685734,-0.268342589364702,-0.0139209514257376,-0.176962786960702,-0.474923717369149,-0.56858620584791,-0.755843664351781,-0.789140875718565,-0.453883994938396,0.0325299385018529,-0.267442742448596,-0.232761938821013,-0.0694208423272339,-0.516176803817358,-0.587269477861782,-0.69919544167968,-0.677821679324757,0.0491415821405918,-0.0590957020652055,-0.159727656768476,-0.447946475315259,-0.0359936119904506,0.0764433271205982,0.132659184923536,-0.113886101518956,-0.223841272845926,-0.0730714861184109,-0.499842927164323,-0.253271258868486,-0.134116179596048,-0.188394171264713,-0.11111168000478,0.262387254183362,-0.484972966090635,-0.079834715433818,-0.763875722012853,0.0423182537063298,-0.458365929168289,-0.698422309790965,-0.504178445665709,-0.335058899996411,-0.0589565463599109,-0.0394114338368198,0.291299712654632,-0.210434757156507,-0.35653327439465,0.546505470874165,-0.689332248998052,-0.498499860877779,0.352748536390469,-0.0134000968368644,-0.757206013435602,0.103254504171945,-0.0161628093013393,-0.298048169632334,-0.751486931949642,-0.781474021381398,-0.310502898262649,-0.609426906473115,-0.32813937115014,-0.173506662134643,-0.232557315165829,-0.0553555176567665,0.257897520692444,-0.0404222608492502,-0.59712923416967,-0.524837935598959,-0.771900889292979,-0.013074640685642,0.584281652954724,0.640324603520705,-0.313278140002968,-0.196082885858926,-0.58195567114514,-0.0437792511079816,-0.338673819183296,-0.71456250075561,0.062342768654672,-0.442625430060147,0.656692277141385,-0.148568207193032,-0.181320904285853,-0.590795218935678,0.243420141671645,-0.671695019257522,-0.240813619556976,-0.490295673829059,-0.342620247882429,0.734817498044203,-0.224612900630237,-0.0570744890803464,-0.410311092585128,-0.79867402426072,-0.291278506379725,-0.303852366992819,-0.440469681472541,-0.33663814752656,-0.36303723997131,-0.0484982901224525,0.166151081224479,-0.0205821373574003,-0.0736723283003414,-0.420770472641699,-0.0785832671349083,-0.721708650062093,-0.271558458923128,-0.0266953432633104,0.0821888812548123,-0.705506685879077,0.332825770919833,-0.441710264773051,-0.0918802100268068,-0.199090466302573,-0.432074434455367,-0.256151730972824,0.00255899880758997,0.561119484873275,0.434871024958709,-0.0011038812066177,-0.176377098269985,-0.312246731211202,-0.190759978598377,-0.00492675855775582,0.105140612184316,0.363351341192297,0.145967629377509,-0.0617211642078429,-0.269101934871396,-0.344470190990375,-0.151841267024316,-0.182537623805845,-0.137153482546055,0.181852715145728,-0.356458323403705,-0.232143982179654,-0.768816381574803,-0.0371172794906077,-0.248889983013424,-0.152155867558966,-0.711841907425244,0.405962641153073,-0.39056381044068,-0.437207908819549,-0.00597725028513113,-0.116429363166868,-0.23240829416134,-0.108537260798911,0.02570635007696,-0.122404069002415,-0.505300588910632,0.403724363426991,-0.371565941365967,0.203818957600325,0.0677136102795587,-0.15632314244399,-0.0412592196294716,-0.74651276440968,-0.44140815104647,-0.360147616868902,-0.305047346628039,-0.0251733702823342,0.386174876265979,-0.564722537416013,-0.317036882203936,-0.157030590702487,-0.0918865827201873,0.181804606697576,-0.734978876933154,-0.291115356955867,-0.0526217692031227,-0.509955804796766,0.525344059623993,0.180221103184545,-0.0161067998324463,-0.0792392084476751,-0.546713895089876,-0.0470267687783172,-0.0854708439718785,-0.356193955453525,-0.0184709690472096,0.786598763922823,-0.191011100265983,-0.221267421780648,-0.627074276210097,-0.351284070435013,-0.345140567586241,0.18149638698888,-0.0908514151393127,0.195273147114586,0.32330260437455,-0.202494444116326,-0.225382516105597,-0.071661255771319,-0.136694345727806,-0.788748644226656,-0.114840720742493,-0.083342459980119,0.543173350126522,-0.415761060649168,-0.197122689617627,-0.325641204213239,-0.28974149599047,-0.0322661452021903,-0.467820878638283,-0.0601520150395947,-0.0544861412828359,-0.34562930339572,-0.703934427104322,-0.15921046997537,-0.665283060623108,-0.144162342109895,-0.352402690571087,-0.041787459030885,-0.393765117274071,-0.0908589085688545,-0.761693169555975,0.43539605449387,-0.679672708896835,-0.171919053357792,-0.0569864987098344,-0.0162744488255142,-0.453336327409119,0.114773820273352,-0.309545075627764,-0.390666138672305,-0.0145696274912622,0.585687638687894,-0.403203614468574,-0.52368368007531,-0.0307187158879665,-0.406738578073382,-0.308965464761944,-0.523468257300488,0.31451937267219,-0.738301345304948,-0.03506793107348,-0.726591122275797,-0.792063973413609,-0.251394718125914,0.107909992959888,-0.302954351456299,-0.717343822188063,0.0293848463680086,0.268929861300208,0.43377918690113,-0.0868974042616845,-0.107465213904795,-0.324501601915041,-0.0235363628782861,-0.14454311557227,-0.303995513784256,-0.00980440267958382,-0.452459134456276,-0.617277702293743,0.621594832488955,0.314725281855023,-0.291833693456056,-0.439326280824593,-0.0169198189049581,-0.459856099946915,-0.408917797341287,-0.0448889902080153,-0.321563406438898,-0.379976264064325,0.55471345171541,-0.100578453883218,-0.473023746081452,-0.233522920148542,-0.409087648172985,0.234212637661576,-0.378494898551094,-0.314949843801328,-0.655767770749057,-0.575768790283781,-0.0636719174047745,-0.120754482693888,-0.0739706351111065,0.326367899606069,0.0546197760973877,0.525876470040911,-0.031955064059876,0.298230522525091,-0.563666409233462,-0.7818227409526,-0.320881981616628,-0.218011711038889,0.460913293289609,0.00430128196488561,-0.27483891551472,0.377380423838842,0.17621259116514,-0.402951436636814,-0.428975427571648,-0.153293422439224,-0.484430236374635,-0.362248491462756,-0.782159567307424,-0.192853876825137,-0.223342169539424,-0.328554568125501,-0.605568394167515,-0.433697246516878,0.410363931143593,0.565207641992398,-0.0303366907388818,0.000894029483013314,-0.00128208961095433,-0.101964555070632,-0.0726677941446582,-0.0247190011974255,-0.00674335134168863,0.625517096836282,-0.600403634516913,0.31455225049025,-0.00170433259127967,0.341114253713897,-0.062199960073365,-0.0946757661679208,-0.643301275522468,-0.22338513519952,-0.0541743433317765,-0.0497956153528707,-0.162384557863314,-0.0991328270197224,-0.606465030426415,-0.0587768574067549,0.442674163625798,-0.234510069221097,-0.639822592865807,0.700656914624929,-0.161494509324183,-0.0874584053115254,-0.402041360458449,-0.06927061307509,-0.197919499924636,-0.0104110111621321,-0.0989176437613601,0.308977958829617,-0.41534913630547,-0.0076391418105659,-0.0671337743475197,-0.377911163625276,-0.281236822169828,0.0765116300579703,0.0103368918881876,-0.410482953814059,-0.329318163815907,0.582971083495304,-0.726563788718336,-0.045194025131359,0.535274757715643,0.102481958041984,0.741203443812497,-0.00898078676826641,-0.230692185161465,0.649878450973138,0.385646016037864,-0.00482887199581961,-0.0535449631720454,-0.488918424749359,-0.337093275239364,0.0857885658870896,-0.781215480152456,-0.226847210889108,-0.704317551068673,-0.310435348832936,0.533138664512121,-0.208407840140283,0.286566997877075,-0.0520229085604113,-0.125171892219055,-0.089082200907627,-0.0625127805232827,0.190061916632317,-0.477082185083078,-0.0858671693307563,0.194834137259271,0.723681156797892,-0.192097427536037,-0.00735304386973606,-0.486254459189366,-0.0358249805357434,0.0157197053956448,-0.466420923551429
